community_num	old_oai_id
2943854	oai:oaicat.oclc.org:SS7729444_7729444_8346653_DELW
3386523	oai:oaicat.oclc.org:SS7729429_7729429_9241099_CORNELL
293269	oai:oaicat.oclc.org:SS7729421_7729421_636252_DELW
17441113	oai:oaicat.oclc.org:SS7729418_7729418_10915431_COLBY
9221265	oai:oaicat.oclc.org:SS7729463_7729463_8861401_CORNELL
1314716	oai:oaicat.oclc.org:SS7729499_7729499_6260848_CORNELL
14900924	oai:oaicat.oclc.org:SS7731126_7731126_10770970_RHODEIC
296251	oai:oaicat.oclc.org:SS7729421_7729421_641940_DELW
550089	oai:oaicat.oclc.org:SS7729995_7729995_8366053_CORNELL
550493	oai:oaicat.oclc.org:SS7729995_7729995_8365699_CORNELL
2675703	oai:oaicat.oclc.org:SS7729463_7729463_8389968_CORNELL
203669	oai:oaicat.oclc.org:SS7729419_7729419_575432_CORNELL
767611	oai:oaicat.oclc.org:SS7729469_7729469_745157_DELW
2675549	oai:oaicat.oclc.org:SS7729463_7729463_8389781_CORNELL
1486548	oai:oaicat.oclc.org:SS7729596_7729596_6993903_CORNELL
9219693	oai:oaicat.oclc.org:SS7729463_7729463_8870793_CORNELL
9220689	oai:oaicat.oclc.org:SS7729463_7729463_8871358_CORNELL
322398	oai:oaicat.oclc.org:SS7729440_7729440_618302_CORNELL
1780977	oai:oaicat.oclc.org:SS7729596_7729596_9154737_CORNELL
1780497	oai:oaicat.oclc.org:SS7729596_7729596_9154011_CORNELL
1325517	oai:oaicat.oclc.org:SS7729499_7729499_8000732_CORNELL
9111459	oai:oaicat.oclc.org:SS7730395_7730395_8639215_CUNY
322435	oai:oaicat.oclc.org:SS7729440_7729440_616142_CORNELL
201211	oai:oaicat.oclc.org:SS7729419_7729419_575908_CORNELL
10852608	oai:oaicat.oclc.org:SS7730675_7730675_9642599_METHOD
2675710	oai:oaicat.oclc.org:SS7729463_7729463_8389980_CORNELL
9219803	oai:oaicat.oclc.org:SS7729463_7729463_8871284_CORNELL
3386476	oai:oaicat.oclc.org:SS7729429_7729429_9241005_CORNELL
2675302	oai:oaicat.oclc.org:SS7729463_7729463_8386896_CORNELL
22378008	oai:oaicat.oclc.org:SS7729975_7729975_12686752_TRINITY
9223695	oai:oaicat.oclc.org:SS7729463_7729463_8858303_CORNELL
2674284	oai:oaicat.oclc.org:SS7729463_7729463_8383378_CORNELL
295614	oai:oaicat.oclc.org:SS7729421_7729421_628050_DELW
10118423	oai:oaicat.oclc.org:SS7729596_7729596_9623017_CORNELL
3719002	oai:oaicat.oclc.org:SS7729975_7729975_8484105_TRINITY
545015	oai:oaicat.oclc.org:SS7729995_7729995_8356009_CORNELL
22329531	oai:oaicat.oclc.org:SS7729975_7729975_12624731_TRINITY
2860714	oai:oaicat.oclc.org:SS7729596_7729596_9155559_CORNELL
1314435	oai:oaicat.oclc.org:SS7729499_7729499_4942818_CORNELL
2860662	oai:oaicat.oclc.org:SS7729596_7729596_9155463_CORNELL
22352539	oai:oaicat.oclc.org:SS7729975_7729975_12663997_TRINITY
3708990	oai:oaicat.oclc.org:SS7729975_7729975_8480869_TRINITY
319625	oai:oaicat.oclc.org:SS7729456_7729456_613468_CORNELL
2861683	oai:oaicat.oclc.org:SS7729596_7729596_9157823_CORNELL
10683168	oai:oaicat.oclc.org:SS7729975_7729975_9409291_TRINITY
415137	oai:oaicat.oclc.org:SS7729421_7729421_656512_DELW
8179741	oai:oaicat.oclc.org:SS7729975_7729975_8556127_TRINITY
3011157	oai:oaicat.oclc.org:SS7729975_7729975_8395658_TRINITY
4034456	oai:oaicat.oclc.org:SS7729975_7729975_8517967_TRINITY
9465732	oai:oaicat.oclc.org:SS7729975_7729975_8903284_TRINITY
297074	oai:oaicat.oclc.org:SS7729421_7729421_630502_DELW
1319096	oai:oaicat.oclc.org:SS7729499_7729499_6082800_CORNELL
548589	oai:oaicat.oclc.org:SS7729995_7729995_8362131_CORNELL
22114981	oai:oaicat.oclc.org:SS7729975_7729975_12376517_TRINITY
9217895	oai:oaicat.oclc.org:SS7729463_7729463_8866441_CORNELL
202945	oai:oaicat.oclc.org:SS7729419_7729419_574856_CORNELL
22110042	oai:oaicat.oclc.org:SS7729975_7729975_12351878_TRINITY
638730	oai:oaicat.oclc.org:SS7729995_7729995_8372722_CORNELL
8192902	oai:oaicat.oclc.org:SS7729975_7729975_8558981_TRINITY
1316050	oai:oaicat.oclc.org:SS7729499_7729499_6082940_CORNELL
215596	oai:oaicat.oclc.org:SS7729473_7729473_2171405_CORNELL
1322296	oai:oaicat.oclc.org:SS7729499_7729499_7343726_CORNELL
1721469	oai:oaicat.oclc.org:SS7729472_7729472_8406653_CORNELL
2677371	oai:oaicat.oclc.org:SS7729463_7729463_8385943_CORNELL
1321964	oai:oaicat.oclc.org:SS7729499_7729499_6986372_CORNELL
1319626	oai:oaicat.oclc.org:SS7729499_7729499_5999656_CORNELL
11177472	oai:oaicat.oclc.org:SS7729995_7729995_9826215_CORNELL
2861212	oai:oaicat.oclc.org:SS7729596_7729596_9156962_CORNELL
12529810	oai:oaicat.oclc.org:SS7730615_7730615_10786566_ILLINOIS
13458877	oai:oaicat.oclc.org:SS7730635_7730635_10936068_LAWRENCE
503302	oai:oaicat.oclc.org:SS7729539_7729539_1667316_CORNELL
2678132	oai:oaicat.oclc.org:SS7729463_7729463_8388242_CORNELL
594227	oai:oaicat.oclc.org:SS7729995_7729995_8371356_CORNELL
9116665	oai:oaicat.oclc.org:SS7730437_7730437_8636574_BRYN
2674823	oai:oaicat.oclc.org:SS7729463_7729463_8386407_CORNELL
2963298	oai:oaicat.oclc.org:SS7730017_7730017_8435468_RHODE
2160275	oai:oaicat.oclc.org:SS7729795_7729795_8312235_BRYN
2856121	oai:oaicat.oclc.org:SS7729955_7729955_8331499_TRINITY
9222520	oai:oaicat.oclc.org:SS7729463_7729463_8859082_CORNELL
502749	oai:oaicat.oclc.org:SS7729539_7729539_1668131_CORNELL
294528	oai:oaicat.oclc.org:SS7729421_7729421_625773_DELW
8330053	oai:oaicat.oclc.org:SS7729995_7729995_9174766_CORNELL
310268	oai:oaicat.oclc.org:SS7729421_7729421_653305_DELW
21008130	oai:oaicat.oclc.org:SS7730017_7730017_11932993_RHODE
2679425	oai:oaicat.oclc.org:SS7729463_7729463_8394895_CORNELL
547545	oai:oaicat.oclc.org:SS7729995_7729995_8360251_CORNELL
293997	oai:oaicat.oclc.org:SS7729421_7729421_643125_DELW
21042450	oai:oaicat.oclc.org:SS7731776_7731776_12113874_RHODEIC
547825	oai:oaicat.oclc.org:SS7729995_7729995_8360450_CORNELL
1650556	oai:oaicat.oclc.org:SS7729596_7729596_8333497_CORNELL
9224451	oai:oaicat.oclc.org:SS7729463_7729463_8857338_CORNELL
456234	oai:oaicat.oclc.org:SS7729443_7729443_689729_CORNELL
9219992	oai:oaicat.oclc.org:SS7729463_7729463_8870139_CORNELL
2671507	oai:oaicat.oclc.org:SS7729463_7729463_8385484_CORNELL
21799916	oai:oaicat.oclc.org:SS7729975_7729975_12115936_TRINITY
9218864	oai:oaicat.oclc.org:SS7729463_7729463_8869256_CORNELL
22701861	oai:oaicat.oclc.org:SS7729975_7729975_12724311_TRINITY
9218126	oai:oaicat.oclc.org:SS7729463_7729463_8867502_CORNELL
9218915	oai:oaicat.oclc.org:SS7729463_7729463_8869368_CORNELL
545955	oai:oaicat.oclc.org:SS7729995_7729995_8358714_CORNELL
571799	oai:oaicat.oclc.org:SS7729995_7729995_10343987_CORNELL
157577	oai:oaicat.oclc.org:SS7729417_7729417_571354_CORNELL
308343	oai:oaicat.oclc.org:SS7729421_7729421_650406_DELW
15591466	oai:oaicat.oclc.org:SS7729995_7729995_11926473_CORNELL
310542	oai:oaicat.oclc.org:SS7729421_7729421_623334_DELW
1314492	oai:oaicat.oclc.org:SS7729499_7729499_5667771_CORNELL
20930636	oai:oaicat.oclc.org:SS7731720_7731720_12664228_ALLEGHENY
402382	oai:oaicat.oclc.org:SS7729418_7729418_600327_COLBY
2676748	oai:oaicat.oclc.org:SS7729463_7729463_8393156_CORNELL
308657	oai:oaicat.oclc.org:SS7729421_7729421_651054_DELW
20300100	oai:oaicat.oclc.org:SS7731720_7731720_12664129_ALLEGHENY
1359492	oai:oaicat.oclc.org:SS7729495_7729495_8278551_WASH
1316078	oai:oaicat.oclc.org:SS7729499_7729499_6261318_CORNELL
595460	oai:oaicat.oclc.org:SS7730455_7730455_8785797_BRYN
9485478	oai:oaicat.oclc.org:SS7730507_7730507_8940468_RHODE
768053	oai:oaicat.oclc.org:SS7729465_7729465_744620_DELW
9221349	oai:oaicat.oclc.org:SS7729463_7729463_8870705_CORNELL
2675875	oai:oaicat.oclc.org:SS7729463_7729463_8387383_CORNELL
325168	oai:oaicat.oclc.org:SS7729421_7729421_637356_DELW
322928	oai:oaicat.oclc.org:SS7729440_7729440_619244_CORNELL
311046	oai:oaicat.oclc.org:SS7729421_7729421_654868_DELW
2943385	oai:oaicat.oclc.org:SS7729444_7729444_8344970_DELW
269175	oai:oaicat.oclc.org:SS7729439_7729439_682964_CORNELL
323242	oai:oaicat.oclc.org:SS7729440_7729440_616583_CORNELL
321693	oai:oaicat.oclc.org:SS7729440_7729440_617063_CORNELL
1517600	oai:oaicat.oclc.org:SS7729596_7729596_6999378_CORNELL
323397	oai:oaicat.oclc.org:SS7729440_7729440_620150_CORNELL
1517835	oai:oaicat.oclc.org:SS7729596_7729596_6989907_CORNELL
322580	oai:oaicat.oclc.org:SS7729440_7729440_618617_CORNELL
201114	oai:oaicat.oclc.org:SS7729419_7729419_575870_CORNELL
9221882	oai:oaicat.oclc.org:SS7729463_7729463_8863581_CORNELL
3386121	oai:oaicat.oclc.org:SS7729429_7729429_9240295_CORNELL
574370	oai:oaicat.oclc.org:SS7729995_7729995_8369142_CORNELL
307895	oai:oaicat.oclc.org:SS7729421_7729421_649449_DELW
414969	oai:oaicat.oclc.org:SS7729421_7729421_622544_DELW
22381229	oai:oaicat.oclc.org:SS7729975_7729975_12690122_TRINITY
17410540	oai:oaicat.oclc.org:SS7730635_7730635_11914137_LAWRENCE
324999	oai:oaicat.oclc.org:SS7729421_7729421_627654_DELW
9919006	oai:oaicat.oclc.org:SS7729975_7729975_8981103_TRINITY
296710	oai:oaicat.oclc.org:SS7729421_7729421_629860_DELW
2861927	oai:oaicat.oclc.org:SS7729596_7729596_9158303_CORNELL
1322924	oai:oaicat.oclc.org:SS7729499_7729499_7454142_CORNELL
13621500	oai:oaicat.oclc.org:SS7730795_7730795_10557464_GETTY
2860902	oai:oaicat.oclc.org:SS7729596_7729596_9156355_CORNELL
297965	oai:oaicat.oclc.org:SS7729428_7729428_581713_CORNELL
2962629	oai:oaicat.oclc.org:SS7730017_7730017_8436772_RHODE
2860787	oai:oaicat.oclc.org:SS7729596_7729596_9155705_CORNELL
415159	oai:oaicat.oclc.org:SS7729421_7729421_656557_DELW
299233	oai:oaicat.oclc.org:SS7729428_7729428_583025_CORNELL
575561	oai:oaicat.oclc.org:SS7729995_7729995_8372708_CORNELL
21472746	oai:oaicat.oclc.org:SS7731843_7731843_12055298_HOLLINS
1323827	oai:oaicat.oclc.org:SS7729499_7729499_8274571_CORNELL
9013668	oai:oaicat.oclc.org:SS7729975_7729975_8614776_TRINITY
415083	oai:oaicat.oclc.org:SS7729421_7729421_657079_DELW
2943422	oai:oaicat.oclc.org:SS7729444_7729444_8343596_DELW
2673156	oai:oaicat.oclc.org:SS7729463_7729463_8389034_CORNELL
22293635	oai:oaicat.oclc.org:SS7729975_7729975_12601052_TRINITY
4033177	oai:oaicat.oclc.org:SS7729975_7729975_8516122_TRINITY
416018	oai:oaicat.oclc.org:SS7729421_7729421_656938_DELW
10683176	oai:oaicat.oclc.org:SS7729975_7729975_9409307_TRINITY
2673466	oai:oaicat.oclc.org:SS7729463_7729463_8389382_CORNELL
22120560	oai:oaicat.oclc.org:SS7729975_7729975_12418629_TRINITY
302623	oai:oaicat.oclc.org:SS7729441_7729441_589390_CORNELL
2678433	oai:oaicat.oclc.org:SS7729463_7729463_8382586_CORNELL
1650483	oai:oaicat.oclc.org:SS7729596_7729596_8334462_CORNELL
594237	oai:oaicat.oclc.org:SS7729995_7729995_8371390_CORNELL
309254	oai:oaicat.oclc.org:SS7729421_7729421_639090_DELW
2673343	oai:oaicat.oclc.org:SS7729463_7729463_8387802_CORNELL
325388	oai:oaicat.oclc.org:SS7729421_7729421_638172_DELW
575176	oai:oaicat.oclc.org:SS7729995_7729995_8370836_CORNELL
550198	oai:oaicat.oclc.org:SS7729995_7729995_8365227_CORNELL
201327	oai:oaicat.oclc.org:SS7729419_7729419_572216_CORNELL
925175	oai:oaicat.oclc.org:SS7729473_7729473_3108858_CORNELL
1318424	oai:oaicat.oclc.org:SS7729499_7729499_6258843_CORNELL
294180	oai:oaicat.oclc.org:SS7729421_7729421_621293_DELW
9218326	oai:oaicat.oclc.org:SS7729463_7729463_8864640_CORNELL
602532	oai:oaicat.oclc.org:SS7730455_7730455_8784936_BRYN
2674657	oai:oaicat.oclc.org:SS7729463_7729463_8384031_CORNELL
8590165	oai:oaicat.oclc.org:SS7729975_7729975_8591653_TRINITY
3902605	oai:oaicat.oclc.org:SS7729975_7729975_8493288_TRINITY
547747	oai:oaicat.oclc.org:SS7729995_7729995_8360254_CORNELL
2941698	oai:oaicat.oclc.org:SS7729444_7729444_8341730_DELW
9221482	oai:oaicat.oclc.org:SS7729463_7729463_8865671_CORNELL
310409	oai:oaicat.oclc.org:SS7729421_7729421_653518_DELW
294139	oai:oaicat.oclc.org:SS7729421_7729421_643377_DELW
302179	oai:oaicat.oclc.org:SS7729441_7729441_588115_CORNELL
293481	oai:oaicat.oclc.org:SS7729421_7729421_624444_DELW
22144387	oai:oaicat.oclc.org:SS7729418_7729418_12554362_COLBY
323820	oai:oaicat.oclc.org:SS7729440_7729440_614504_CORNELL
22019584	oai:oaicat.oclc.org:SS7729975_7729975_12351592_TRINITY
571868	oai:oaicat.oclc.org:SS7729995_7729995_10344057_CORNELL
21799969	oai:oaicat.oclc.org:SS7729975_7729975_12116040_TRINITY
157529	oai:oaicat.oclc.org:SS7729417_7729417_571264_CORNELL
768111	oai:oaicat.oclc.org:SS7729467_7729467_745127_DELW
12591042	oai:oaicat.oclc.org:SS7729995_7729995_10806773_CORNELL
549204	oai:oaicat.oclc.org:SS7729995_7729995_8363465_CORNELL
1318076	oai:oaicat.oclc.org:SS7729499_7729499_6262251_CORNELL
9224094	oai:oaicat.oclc.org:SS7729463_7729463_8856780_CORNELL
545765	oai:oaicat.oclc.org:SS7729995_7729995_8357655_CORNELL
2677912	oai:oaicat.oclc.org:SS7729463_7729463_8394105_CORNELL
2676872	oai:oaicat.oclc.org:SS7729463_7729463_8380497_CORNELL
9219587	oai:oaicat.oclc.org:SS7729463_7729463_8869318_CORNELL
9218566	oai:oaicat.oclc.org:SS7729463_7729463_8868968_CORNELL
2676798	oai:oaicat.oclc.org:SS7729463_7729463_8393196_CORNELL
9217540	oai:oaicat.oclc.org:SS7729463_7729463_8861303_CORNELL
310837	oai:oaicat.oclc.org:SS7729421_7729421_633369_DELW
1359514	oai:oaicat.oclc.org:SS7729495_7729495_8278591_WASH
1324218	oai:oaicat.oclc.org:SS7729499_7729499_7770888_CORNELL
1296927	oai:oaicat.oclc.org:SS7729496_7729496_3046777_WASH
299039	oai:oaicat.oclc.org:SS7729428_7729428_582853_CORNELL
549279	oai:oaicat.oclc.org:SS7729995_7729995_8364000_CORNELL
12820228	oai:oaicat.oclc.org:SS7731269_7731269_10892783_KANSAS
9485409	oai:oaicat.oclc.org:SS7730507_7730507_8940658_RHODE
1486525	oai:oaicat.oclc.org:SS7729596_7729596_6993792_CORNELL
2860387	oai:oaicat.oclc.org:SS7729596_7729596_9154929_CORNELL
9274303	oai:oaicat.oclc.org:SS7732183_7732183_12691062_JEFF
1517863	oai:oaicat.oclc.org:SS7729596_7729596_6989985_CORNELL
2661508	oai:oaicat.oclc.org:SS7729955_7729955_8319043_TRINITY
8977219	oai:oaicat.oclc.org:SS7730455_7730455_8806655_BRYN
1649873	oai:oaicat.oclc.org:SS7729596_7729596_8303708_CORNELL
1780772	oai:oaicat.oclc.org:SS7729596_7729596_9154425_CORNELL
200729	oai:oaicat.oclc.org:SS7729419_7729419_575718_CORNELL
588467	oai:oaicat.oclc.org:SS7730455_7730455_8802754_BRYN
316427	oai:oaicat.oclc.org:SS7729555_7729555_1669941_CORNELL
2675558	oai:oaicat.oclc.org:SS7729463_7729463_8387004_CORNELL
1780354	oai:oaicat.oclc.org:SS7729596_7729596_9153793_CORNELL
2671504	oai:oaicat.oclc.org:SS7729463_7729463_8390490_CORNELL
2672304	oai:oaicat.oclc.org:SS7729463_7729463_8391162_CORNELL
201791	oai:oaicat.oclc.org:SS7729419_7729419_576142_CORNELL
1518190	oai:oaicat.oclc.org:SS7729596_7729596_8303559_CORNELL
269178	oai:oaicat.oclc.org:SS7729439_7729439_684504_CORNELL
2672384	oai:oaicat.oclc.org:SS7729463_7729463_8383329_CORNELL
456632	oai:oaicat.oclc.org:SS7729443_7729443_691502_CORNELL
295347	oai:oaicat.oclc.org:SS7729421_7729421_622046_DELW
319574	oai:oaicat.oclc.org:SS7729456_7729456_613606_CORNELL
1265601	oai:oaicat.oclc.org:SS7729517_7729517_1022505_CORNELL
203242	oai:oaicat.oclc.org:SS7729419_7729419_576736_CORNELL
13617817	oai:oaicat.oclc.org:SS7730795_7730795_10557971_GETTY
325745	oai:oaicat.oclc.org:SS7729421_7729421_640788_DELW
203856	oai:oaicat.oclc.org:SS7729419_7729419_577120_CORNELL
319683	oai:oaicat.oclc.org:SS7729456_7729456_613378_CORNELL
3813948	oai:oaicat.oclc.org:SS7729975_7729975_8485517_TRINITY
1319361	oai:oaicat.oclc.org:SS7729499_7729499_5730624_CORNELL
2672283	oai:oaicat.oclc.org:SS7729463_7729463_8383249_CORNELL
307019	oai:oaicat.oclc.org:SS7729421_7729421_648300_DELW
548295	oai:oaicat.oclc.org:SS7729995_7729995_8361781_CORNELL
693087	oai:oaicat.oclc.org:SS7729995_7729995_8372354_CORNELL
1517146	oai:oaicat.oclc.org:SS7729596_7729596_6996151_CORNELL
638590	oai:oaicat.oclc.org:SS7729995_7729995_8372066_CORNELL
203327	oai:oaicat.oclc.org:SS7729419_7729419_575170_CORNELL
415115	oai:oaicat.oclc.org:SS7729421_7729421_656464_DELW
3011141	oai:oaicat.oclc.org:SS7729975_7729975_8395626_TRINITY
1517281	oai:oaicat.oclc.org:SS7729596_7729596_6996821_CORNELL
324459	oai:oaicat.oclc.org:SS7729421_7729421_626160_DELW
22145317	oai:oaicat.oclc.org:SS7729975_7729975_12582213_TRINITY
1322473	oai:oaicat.oclc.org:SS7729499_7729499_8273513_CORNELL
314237	oai:oaicat.oclc.org:SS7729429_7729429_579765_CORNELL
1486833	oai:oaicat.oclc.org:SS7729596_7729596_6995267_CORNELL
2942752	oai:oaicat.oclc.org:SS7729444_7729444_8343079_DELW
235198	oai:oaicat.oclc.org:SS7729473_7729473_3108531_CORNELL
1712154	oai:oaicat.oclc.org:SS7729596_7729596_8477175_CORNELL
9116695	oai:oaicat.oclc.org:SS7730437_7730437_8636634_BRYN
9117172	oai:oaicat.oclc.org:SS7730437_7730437_8637582_BRYN
2677314	oai:oaicat.oclc.org:SS7729463_7729463_8385895_CORNELL
925091	oai:oaicat.oclc.org:SS7729473_7729473_3110793_CORNELL
235310	oai:oaicat.oclc.org:SS7729473_7729473_3108706_CORNELL
319691	oai:oaicat.oclc.org:SS7729456_7729456_613789_CORNELL
549980	oai:oaicat.oclc.org:SS7729995_7729995_8365404_CORNELL
1318938	oai:oaicat.oclc.org:SS7729499_7729499_6258861_CORNELL
1316319	oai:oaicat.oclc.org:SS7729499_7729499_5999593_CORNELL
2679397	oai:oaicat.oclc.org:SS7729463_7729463_8386416_CORNELL
2942153	oai:oaicat.oclc.org:SS7729444_7729444_8342153_DELW
22009965	oai:oaicat.oclc.org:SS7729975_7729975_12351448_TRINITY
22144352	oai:oaicat.oclc.org:SS7729418_7729418_12512401_COLBY
8286645	oai:oaicat.oclc.org:SS7729975_7729975_8575800_TRINITY
2942638	oai:oaicat.oclc.org:SS7729444_7729444_8342012_DELW
2962891	oai:oaicat.oclc.org:SS7730017_7730017_8405312_RHODE
2160280	oai:oaicat.oclc.org:SS7729795_7729795_8312243_BRYN
570582	oai:oaicat.oclc.org:SS7729737_7729737_7879399_BRYN
544150	oai:oaicat.oclc.org:SS7729995_7729995_8436096_CORNELL
544175	oai:oaicat.oclc.org:SS7729995_7729995_8436140_CORNELL
295990	oai:oaicat.oclc.org:SS7729421_7729421_644670_DELW
309903	oai:oaicat.oclc.org:SS7729421_7729421_652888_DELW
293455	oai:oaicat.oclc.org:SS7729421_7729421_624411_DELW
294617	oai:oaicat.oclc.org:SS7729421_7729421_643674_DELW
2305261	oai:oaicat.oclc.org:SS7729795_7729795_8274261_BRYN
10775638	oai:oaicat.oclc.org:SS7730616_7730616_10482824_SAINTMARY
545203	oai:oaicat.oclc.org:SS7729995_7729995_8356559_CORNELL
550743	oai:oaicat.oclc.org:SS7729995_7729995_8367459_CORNELL
2676651	oai:oaicat.oclc.org:SS7729463_7729463_8380236_CORNELL
549054	oai:oaicat.oclc.org:SS7729995_7729995_8362736_CORNELL
2677028	oai:oaicat.oclc.org:SS7729463_7729463_8385667_CORNELL
927411	oai:oaicat.oclc.org:SS7729596_7729596_3048638_CORNELL
1650078	oai:oaicat.oclc.org:SS7729596_7729596_8303875_CORNELL
544642	oai:oaicat.oclc.org:SS7729995_7729995_8356484_CORNELL
22642870	oai:oaicat.oclc.org:SS7729975_7729975_12722579_TRINITY
9220046	oai:oaicat.oclc.org:SS7729463_7729463_8869975_CORNELL
10193569	oai:oaicat.oclc.org:SS7729995_7729995_10341216_CORNELL
22452088	oai:oaicat.oclc.org:SS7732188_7732188_12706683_JEFF
21727909	oai:oaicat.oclc.org:SS7729975_7729975_12092831_TRINITY
2656802	oai:oaicat.oclc.org:SS7729441_7729441_9626941_CORNELL
20442777	oai:oaicat.oclc.org:SS7730635_7730635_12138945_LAWRENCE
293290	oai:oaicat.oclc.org:SS7729421_7729421_636285_DELW
1319476	oai:oaicat.oclc.org:SS7729499_7729499_5729908_CORNELL
310957	oai:oaicat.oclc.org:SS7729421_7729421_633465_DELW
293363	oai:oaicat.oclc.org:SS7729421_7729421_624303_DELW
307953	oai:oaicat.oclc.org:SS7729421_7729421_635058_DELW
414533	oai:oaicat.oclc.org:SS7729421_7729421_623364_DELW
9217646	oai:oaicat.oclc.org:SS7729463_7729463_8861579_CORNELL
16522890	oai:oaicat.oclc.org:SS7729995_7729995_10912899_CORNELL
1316341	oai:oaicat.oclc.org:SS7729499_7729499_6261521_CORNELL
679332	oai:oaicat.oclc.org:SS7730455_7730455_9820973_BRYN
10602890	oai:oaicat.oclc.org:SS7730635_7730635_9262109_LAWRENCE
414781	oai:oaicat.oclc.org:SS7729421_7729421_655741_DELW
1780617	oai:oaicat.oclc.org:SS7729596_7729596_9154191_CORNELL
3244841	oai:oaicat.oclc.org:SS7729975_7729975_8431681_TRINITY
325069	oai:oaicat.oclc.org:SS7729421_7729421_637140_DELW
202140	oai:oaicat.oclc.org:SS7729419_7729419_573654_CORNELL
1313852	oai:oaicat.oclc.org:SS7729499_7729499_5808125_CORNELL
1405989	oai:oaicat.oclc.org:SS7729596_7729596_3044718_CORNELL
202283	oai:oaicat.oclc.org:SS7729419_7729419_573882_CORNELL
324757	oai:oaicat.oclc.org:SS7729421_7729421_636543_DELW
269409	oai:oaicat.oclc.org:SS7729439_7729439_682955_CORNELL
269231	oai:oaicat.oclc.org:SS7729439_7729439_683603_CORNELL
1320648	oai:oaicat.oclc.org:SS7729499_7729499_5730986_CORNELL
544513	oai:oaicat.oclc.org:SS7729995_7729995_8355494_CORNELL
544737	oai:oaicat.oclc.org:SS7729995_7729995_8355995_CORNELL
9210158	oai:oaicat.oclc.org:SS7729596_7729596_9159005_CORNELL
22332951	oai:oaicat.oclc.org:SS7729975_7729975_12625898_TRINITY
9918967	oai:oaicat.oclc.org:SS7729975_7729975_8981025_TRINITY
22345782	oai:oaicat.oclc.org:SS7729975_7729975_12652458_TRINITY
203110	oai:oaicat.oclc.org:SS7729419_7729419_576644_CORNELL
22332936	oai:oaicat.oclc.org:SS7729975_7729975_12625868_TRINITY
22381254	oai:oaicat.oclc.org:SS7729975_7729975_12690172_TRINITY
202784	oai:oaicat.oclc.org:SS7729419_7729419_577256_CORNELL
1313289	oai:oaicat.oclc.org:SS7729499_7729499_4942908_CORNELL
22293654	oai:oaicat.oclc.org:SS7729975_7729975_12601090_TRINITY
9051090	oai:oaicat.oclc.org:SS7729975_7729975_8616278_TRINITY
548430	oai:oaicat.oclc.org:SS7729995_7729995_8361497_CORNELL
9219175	oai:oaicat.oclc.org:SS7729463_7729463_8866523_CORNELL
3011118	oai:oaicat.oclc.org:SS7729975_7729975_8395580_TRINITY
203227	oai:oaicat.oclc.org:SS7729419_7729419_575084_CORNELL
9217659	oai:oaicat.oclc.org:SS7729463_7729463_8866760_CORNELL
202651	oai:oaicat.oclc.org:SS7729419_7729419_574464_CORNELL
1322475	oai:oaicat.oclc.org:SS7729499_7729499_8273481_CORNELL
309914	oai:oaicat.oclc.org:SS7729421_7729421_657001_DELW
2941560	oai:oaicat.oclc.org:SS7729444_7729444_8342746_DELW
1317258	oai:oaicat.oclc.org:SS7729499_7729499_6000662_CORNELL
2942420	oai:oaicat.oclc.org:SS7729444_7729444_8342789_DELW
551012	oai:oaicat.oclc.org:SS7729995_7729995_8367775_CORNELL
1486852	oai:oaicat.oclc.org:SS7729596_7729596_6995377_CORNELL
1317352	oai:oaicat.oclc.org:SS7729499_7729499_6082998_CORNELL
306826	oai:oaicat.oclc.org:SS7729421_7729421_656263_DELW
15085329	oai:oaicat.oclc.org:SS7730615_7730615_10786612_ILLINOIS
11177476	oai:oaicat.oclc.org:SS7729995_7729995_9826223_CORNELL
297183	oai:oaicat.oclc.org:SS7729421_7729421_621080_DELW
19308633	oai:oaicat.oclc.org:SS7731291_7731291_11864449_GETTY
9116742	oai:oaicat.oclc.org:SS7730437_7730437_8636728_BRYN
215699	oai:oaicat.oclc.org:SS7729473_7729473_2171519_CORNELL
1650406	oai:oaicat.oclc.org:SS7729596_7729596_8334298_CORNELL
1317108	oai:oaicat.oclc.org:SS7729499_7729499_5999390_CORNELL
1316668	oai:oaicat.oclc.org:SS7729499_7729499_5114885_CORNELL
2861135	oai:oaicat.oclc.org:SS7729596_7729596_9156795_CORNELL
11177693	oai:oaicat.oclc.org:SS7729995_7729995_9826657_CORNELL
2675444	oai:oaicat.oclc.org:SS7729463_7729463_8382443_CORNELL
550265	oai:oaicat.oclc.org:SS7729995_7729995_8365621_CORNELL
2676633	oai:oaicat.oclc.org:SS7729463_7729463_8388706_CORNELL
1502689	oai:oaicat.oclc.org:SS7730455_7730455_8784658_BRYN
293730	oai:oaicat.oclc.org:SS7729421_7729421_624747_DELW
1712697	oai:oaicat.oclc.org:SS7729596_7729596_8478221_CORNELL
548167	oai:oaicat.oclc.org:SS7729995_7729995_8361121_CORNELL
2963124	oai:oaicat.oclc.org:SS7730017_7730017_8405166_RHODE
21812483	oai:oaicat.oclc.org:SS7729975_7729975_12152179_TRINITY
10118673	oai:oaicat.oclc.org:SS7729596_7729596_9623343_CORNELL
297293	oai:oaicat.oclc.org:SS7729421_7729421_645261_DELW
8284131	oai:oaicat.oclc.org:SS7729975_7729975_8575722_TRINITY
15067812	oai:oaicat.oclc.org:SS7731126_7731126_10773000_RHODEIC
570567	oai:oaicat.oclc.org:SS7729737_7729737_7976827_BRYN
